Date,Open,High,Low,Close,Adj Close,Volume
2005-06-17,2.275000,2.279167,2.236667,2.242500,2.059199,45634800
2005-06-20,2.242500,2.291667,2.205833,2.276667,2.090571,60606000
2005-06-21,2.291667,2.309167,2.270000,2.298333,2.110468,42817200
2005-06-22,2.322500,2.338333,2.267500,2.295833,2.108171,70066800
2005-06-23,2.291667,2.360000,2.283333,2.331667,2.141076,83697600
2005-06-24,2.327500,2.328333,2.245000,2.257500,2.072972,47563200
2005-06-27,2.243333,2.261667,2.219167,2.239167,2.056137,35458800
2005-06-28,2.248333,2.268333,2.223333,2.253333,2.069145,26230800
2005-06-29,2.254167,2.258333,2.214167,2.232500,2.050015,28357200
2005-06-30,2.247500,2.268333,2.209167,2.226667,2.044659,59323200
2005-07-01,2.219167,2.240000,2.191667,2.236667,2.053841,31516800
2005-07-05,2.245000,2.280833,2.223333,2.271667,2.085980,38844000
2005-07-06,2.279167,2.342500,2.253333,2.332500,2.141841,70363200
2005-07-07,2.295833,2.333333,2.288333,2.315833,2.126536,46590000
2005-07-08,2.330000,2.352500,2.300000,2.345000,2.153319,40813200
2005-07-11,2.365833,2.404167,2.355833,2.380000,2.185458,39949200
2005-07-12,2.378333,2.385000,2.318333,2.366667,2.173215,56425200
2005-07-13,2.376667,2.383333,2.330000,2.370000,2.176276,59478000
2005-07-14,2.395000,2.441667,2.261667,2.265000,2.079859,187149600
2005-07-15,2.258333,2.265000,2.201667,2.240833,2.057667,122335200
2005-07-18,2.234167,2.235000,2.162500,2.185000,2.006399,104490000
2005-07-19,2.198333,2.220000,2.181667,2.215000,2.033946,51789600
2005-07-20,2.189167,2.257500,2.159167,2.248333,2.064553,52650000
2005-07-21,2.219167,2.229167,2.164167,2.210000,2.029355,59452800
2005-07-22,2.220833,2.252500,2.136667,2.152500,1.976554,69926400
2005-07-25,2.127500,2.231667,2.118333,2.165000,1.988032,97495200
2005-07-26,2.155833,2.213333,2.147500,2.210000,2.029355,75949200
2005-07-27,2.213333,2.265000,2.175833,2.255000,2.070676,80782800
2005-07-28,2.250833,2.283333,2.220000,2.272500,2.086745,41124000
2005-07-29,2.263333,2.287500,2.236667,2.255000,2.070676,35166000
2005-08-01,2.268333,2.299167,2.253333,2.289167,2.102050,38904000
2005-08-02,2.291667,2.327500,2.288333,2.320000,2.130363,42265200
2005-08-03,2.320000,2.341667,2.299167,2.320000,2.130363,51825600
2005-08-04,2.302500,2.312500,2.290833,2.295833,2.108171,35642400
2005-08-05,2.292500,2.359167,2.276667,2.354167,2.161737,68409600
2005-08-08,2.370000,2.414167,2.345833,2.362500,2.169389,72554400
2005-08-09,2.365833,2.371667,2.330833,2.356667,2.164033,29190000
2005-08-10,2.366667,2.378333,2.297500,2.321667,2.131894,44055600
2005-08-11,2.321667,2.358333,2.299167,2.354167,2.161737,70155600
2005-08-12,2.492500,2.517500,2.407500,2.495833,2.291823,229542000
2005-08-15,2.504167,2.585000,2.472500,2.559167,2.349980,88280400
2005-08-16,2.535000,2.557500,2.497500,2.515833,2.310188,63748800
2005-08-17,2.505000,2.546667,2.503333,2.515833,2.310188,60757200
2005-08-18,2.496667,2.509167,2.440000,2.450833,2.250502,82273200
2005-08-19,2.455000,2.462500,2.425833,2.433333,2.234432,42223200
2005-08-22,2.429167,2.468333,2.385000,2.413333,2.216066,54722400
2005-08-23,2.410833,2.441667,2.402500,2.429167,2.230606,25446000
2005-08-24,2.413333,2.482500,2.401667,2.430833,2.232136,51462000
2005-08-25,2.441667,2.460833,2.420833,2.447500,2.247440,29648400
2005-08-26,2.450000,2.450000,2.386667,2.410000,2.213007,32343600
2005-08-29,2.387500,2.416667,2.368333,2.414167,2.216832,34339200
2005-08-30,2.410000,2.506667,2.406667,2.500833,2.296415,94885200
2005-08-31,2.495000,2.588333,2.487500,2.556667,2.347685,90680400
2005-09-01,2.549167,2.580833,2.535833,2.557500,2.348449,55688400
2005-09-02,2.562500,2.562500,2.507500,2.515833,2.310188,46980000
2005-09-06,2.525000,2.550000,2.486667,2.536667,2.329320,42309600
2005-09-07,2.533333,2.624167,2.526667,2.617500,2.403546,58801200
2005-09-08,2.601667,2.680833,2.601667,2.648333,2.431858,64611600
2005-09-09,2.676667,2.688333,2.633333,2.682500,2.463231,45423600
2005-09-12,2.685000,2.693333,2.641667,2.673333,2.454814,55658400
2005-09-13,2.660833,2.767500,2.660833,2.754167,2.529041,85472400
2005-09-14,2.733333,2.770000,2.708333,2.720833,2.498432,50344800
2005-09-15,2.762500,2.800000,2.745833,2.769167,2.542814,75975600
2005-09-16,2.792500,2.807500,2.748333,2.770833,2.544344,51982800
2005-09-19,2.767500,2.776667,2.716667,2.731667,2.508379,42831600
2005-09-20,2.752500,2.815833,2.749167,2.785000,2.557353,52219200
2005-09-21,2.774167,2.829167,2.736667,2.760833,2.535161,62565600
2005-09-22,2.767500,2.767500,2.637500,2.686667,2.467058,73915200
2005-09-23,2.680833,2.749167,2.658333,2.725833,2.503023,31464000
2005-09-26,2.746667,2.767500,2.697500,2.748333,2.523684,40677600
2005-09-27,2.760000,2.784167,2.736667,2.757500,2.532102,40416000
2005-09-28,2.765833,2.781667,2.734167,2.774167,2.547406,35355600
2005-09-29,2.775000,2.833333,2.752500,2.831667,2.600206,51337200
2005-09-30,2.833333,2.882500,2.827500,2.856667,2.623163,45883200
2005-10-03,2.890000,2.955833,2.866667,2.935000,2.695093,54988800
2005-10-04,2.947500,2.995833,2.890000,2.896667,2.659893,51447600
2005-10-05,2.900000,2.900000,2.783333,2.800833,2.571893,59918400
2005-10-06,2.797500,2.840833,2.706667,2.790833,2.562710,68551200
2005-10-07,2.795833,2.824167,2.733333,2.755000,2.529806,55195200
2005-10-10,2.769167,2.774167,2.684167,2.685000,2.465527,45921600
2005-10-11,2.695000,2.718333,2.620833,2.651667,2.434919,54004800
2005-10-12,2.644167,2.724167,2.640833,2.683333,2.463998,65766000
2005-10-13,2.677500,2.681667,2.566667,2.669167,2.450989,50930400
2005-10-14,2.688333,2.721667,2.625000,2.669167,2.450989,31125600
2005-10-17,2.670833,2.721667,2.670833,2.695000,2.474710,24391200
2005-10-18,2.705000,2.710000,2.633333,2.650833,2.434153,29983200
2005-10-19,2.616667,2.632500,2.542500,2.628333,2.413493,63595200
2005-10-20,2.632500,2.701667,2.620833,2.646667,2.430328,35952000
2005-10-21,2.691667,2.700000,2.643333,2.661667,2.444103,29836800
2005-10-24,2.685000,2.734167,2.660833,2.734167,2.510675,29101200
2005-10-25,2.715833,2.760000,2.704167,2.751667,2.526745,33468000
2005-10-26,2.752500,2.758333,2.672500,2.676667,2.457876,41534400
2005-10-27,2.681667,2.690000,2.612500,2.620833,2.406605,22778400
2005-10-28,2.627500,2.706667,2.562500,2.701667,2.480833,46464000
2005-10-31,2.712500,2.815000,2.712500,2.795833,2.567302,43242000
2005-11-01,2.795833,2.816667,2.740000,2.761667,2.535927,40048800
2005-11-02,2.762500,2.925000,2.750000,2.921667,2.682849,52366800
2005-11-03,2.941667,2.958333,2.864167,2.887500,2.651475,46507200
2005-11-04,2.889167,2.895833,2.808333,2.838333,2.606328,57027600
2005-11-07,2.853333,2.863333,2.814167,2.825833,2.594848,37082400
2005-11-08,2.836667,2.839167,2.760833,2.773333,2.546639,53896800
2005-11-09,2.779167,2.916667,2.747500,2.898333,2.661423,81888000
2005-11-10,2.999167,3.064167,2.736667,2.790833,2.562710,250362000
2005-11-11,2.815000,2.870000,2.802500,2.836667,2.604797,54592800
2005-11-14,2.837500,2.916667,2.794167,2.896667,2.659893,49366800
2005-11-15,2.914167,2.941667,2.894167,2.903333,2.666015,49620000
2005-11-16,2.906667,2.922500,2.836667,2.893333,2.656831,45528000
2005-11-17,2.917500,3.024167,2.883333,3.021667,2.774676,70326000
2005-11-18,3.031667,3.056667,2.956667,3.015833,2.769319,46576800
2005-11-21,3.019167,3.074167,2.999167,3.069167,2.818292,45470400
2005-11-22,3.085000,3.180833,3.060833,3.150833,2.893284,73170000
2005-11-23,3.154167,3.187500,3.125000,3.141667,2.884867,41194800
2005-11-25,3.156667,3.177500,3.135000,3.172500,2.913178,11667600
2005-11-28,3.180833,3.208333,3.100000,3.156667,2.898640,42452400
2005-11-29,2.970000,3.054167,2.943333,2.956667,2.714988,104313600
2005-11-30,2.935833,3.027500,2.935000,3.012500,2.766258,57544800
2005-12-01,3.037500,3.062500,3.005000,3.048333,2.799162,56203200
2005-12-02,3.062500,3.070000,3.008333,3.049167,2.799928,33447600
2005-12-05,3.055833,3.055833,2.982500,2.992500,2.747892,38770800
2005-12-06,2.997500,3.045833,2.993333,3.005000,2.759371,37525200
2005-12-07,3.016667,3.035000,2.958333,3.010000,2.763962,35266800
2005-12-08,2.994167,3.033333,2.951667,2.985833,2.741771,38666400
2005-12-09,2.995000,3.032500,2.953333,3.028333,2.780797,26289600
2005-12-12,3.036667,3.079167,3.031667,3.072500,2.821354,28113600
2005-12-13,3.078333,3.139167,3.055833,3.112500,2.858083,44341200
2005-12-14,3.089167,3.104167,3.046667,3.083333,2.831300,28747200
2005-12-15,3.080833,3.104167,3.012500,3.044167,2.795336,33272400
2005-12-16,3.055000,3.084167,3.025833,3.070833,2.819823,106560000
2005-12-19,3.077500,3.100000,3.012500,3.020000,2.773144,29229600
2005-12-20,3.016667,3.062500,2.978333,3.018333,2.771613,30435600
2005-12-21,3.032500,3.057500,2.985000,3.012500,2.766258,28938000
2005-12-22,3.010000,3.107500,3.009167,3.104167,2.850432,31833600
2005-12-23,3.112500,3.132500,3.091667,3.128333,2.872622,21453600
2005-12-27,3.125000,3.181667,3.115000,3.147500,2.890223,36796800
2005-12-28,3.147500,3.186667,3.127500,3.176667,2.917005,26442000
2005-12-29,3.175000,3.185000,3.092500,3.105833,2.851962,31046400
2005-12-30,3.088333,3.089167,3.034167,3.046667,2.797632,22960800
2006-01-03,3.064167,3.208333,3.054167,3.185000,2.924657,47281200
2006-01-04,3.209167,3.279167,3.175833,3.274167,3.006536,51007200
2006-01-05,3.275000,3.354167,3.269167,3.348333,3.074640,64609200
2006-01-06,3.386667,3.415833,3.254167,3.403333,3.125144,62338800
2006-01-09,3.401667,3.516667,3.394167,3.498333,3.212379,56048400
2006-01-10,3.481667,3.499167,3.437500,3.499167,3.213144,33966000
2006-01-11,3.502500,3.645833,3.496667,3.625833,3.329457,62630400
2006-01-12,3.625000,3.680833,3.548333,3.574167,3.282014,49550400
2006-01-13,3.565833,3.595000,3.492500,3.542500,3.252935,42129600
2006-01-17,3.494167,3.541667,3.447500,3.540000,3.250640,32923200
2006-01-18,3.432500,3.570000,3.400000,3.558333,3.267474,45994800
2006-01-19,3.605833,3.805000,3.599167,3.755833,3.448831,91476000
2006-01-20,3.761667,3.805000,3.650000,3.650833,3.352413,46160400
2006-01-23,3.679167,3.702500,3.629167,3.671667,3.371544,33488400
2006-01-24,3.680000,3.766667,3.670000,3.690000,3.388380,38889600
2006-01-25,3.708333,3.732500,3.613333,3.657500,3.358536,40023600
2006-01-26,3.710833,3.785833,3.687500,3.782500,3.473318,44883600
2006-01-27,3.831667,3.896667,3.800000,3.854167,3.539126,38504400
2006-01-30,3.870833,3.875000,3.793333,3.810833,3.499335,31578000
2006-01-31,3.791667,3.812500,3.717500,3.746667,3.440414,38445600
2006-02-01,3.679167,3.764167,3.665000,3.749167,3.442709,45085200
2006-02-02,3.783333,3.785833,3.629167,3.635000,3.337875,47373600
2006-02-03,3.611667,3.713333,3.600000,3.668333,3.368483,50425200
2006-02-06,3.658333,3.775833,3.642500,3.771667,3.463371,36346800
2006-02-07,3.779167,3.779167,3.635833,3.637500,3.340170,39940800
2006-02-08,3.648333,3.742500,3.648333,3.742500,3.436588,39307200
2006-02-09,3.754167,3.812500,3.655833,3.679167,3.378431,43710000
2006-02-10,3.692500,3.709167,3.572500,3.658333,3.359301,41499600
2006-02-13,3.646667,3.696667,3.621667,3.670833,3.370779,28074000
2006-02-14,3.670833,3.690833,3.629167,3.677500,3.376901,34234800
2006-02-15,3.670000,3.758333,3.660833,3.748333,3.441944,49329600
2006-02-16,3.818333,3.941667,3.792500,3.933333,3.611822,130588800
2006-02-17,4.222500,4.226667,3.933333,3.955833,3.632483,235695600
2006-02-21,3.947500,3.954167,3.837500,3.871667,3.555196,68406000
2006-02-22,3.816667,3.895833,3.725000,3.865000,3.549075,93975600
2006-02-23,3.853333,3.879167,3.795000,3.805833,3.494743,38512800
2006-02-24,3.822500,3.868333,3.785000,3.805000,3.493978,41641200
2006-02-27,3.834167,3.983333,3.794167,3.959167,3.635544,66646800
2006-02-28,3.941667,3.975000,3.889167,3.927500,3.606466,56331600
2006-03-01,3.941667,4.100000,3.916667,4.076667,3.743440,70393200
2006-03-02,4.072500,4.140000,4.030000,4.082500,3.748795,54546000
2006-03-03,4.045000,4.167500,4.037500,4.096667,3.761804,59580000
2006-03-06,4.176667,4.204167,4.068333,4.088333,3.754152,52902000
2006-03-07,4.089167,4.120833,3.937500,4.018333,3.689873,60620400
2006-03-08,4.019167,4.040000,3.855000,3.998333,3.671509,67080000
2006-03-09,4.046667,4.114167,4.016667,4.019167,3.690640,53670000
2006-03-10,4.015000,4.065833,3.913333,3.949167,3.626361,52158000
2006-03-13,3.989167,4.015833,3.959167,3.996667,3.669979,37213200
2006-03-14,4.000000,4.124167,3.985000,4.107500,3.771752,62779200
2006-03-15,4.115833,4.179167,4.100000,4.173333,3.832204,51060000
2006-03-16,4.180833,4.185833,4.017500,4.031667,3.702117,56841600
2006-03-17,4.012500,4.075000,3.952500,4.064167,3.731961,61858800
2006-03-20,4.100000,4.100833,4.029167,4.033333,3.703647,29377200
2006-03-21,4.232500,4.308333,4.121667,4.232500,3.886534,123547200
2006-03-22,4.125000,4.145000,4.018333,4.110833,3.774813,115857600
2006-03-23,4.125000,4.204167,4.078333,4.187500,3.845213,66199200
2006-03-24,4.198333,4.336667,4.191667,4.329167,3.975300,68793600
2006-03-27,4.332500,4.449167,4.318333,4.445833,4.082429,65144400
2006-03-28,4.425833,4.573333,4.416667,4.514167,4.145177,79520400
2006-03-29,4.533333,4.765000,4.495833,4.756667,4.367857,98709600
2006-03-30,4.761667,4.815000,4.675833,4.789167,4.397699,106330800
2006-03-31,4.785833,4.852500,4.742500,4.771667,4.381630,83556000
2006-04-03,4.796667,4.891667,4.736667,4.825000,4.430603,96891600
2006-04-04,4.831667,5.058333,4.826667,5.050833,4.637977,120061200
2006-04-05,5.041667,5.116667,4.934167,5.091667,4.675474,111297600
2006-04-06,5.078333,5.140000,5.008333,5.101667,4.684656,78931200
2006-04-07,5.080000,5.125000,4.988333,5.088333,4.672413,68267400
2006-04-10,5.076667,5.106667,4.961667,5.000000,4.591299,63423000
2006-04-11,5.016667,5.016667,4.848333,4.878333,4.479577,70207200
2006-04-12,4.910000,5.101667,4.883333,5.075000,4.660168,59830800
2006-04-13,4.966667,5.023333,4.913333,4.933333,4.530081,73836000
2006-04-17,4.925000,5.070000,4.906667,4.946667,4.542326,44386800
2006-04-18,4.858333,4.860000,4.698333,4.830000,4.435194,116548800
2006-04-19,4.800000,4.913333,4.733333,4.860000,4.462744,51747600
2006-04-20,4.816667,4.940000,4.736667,4.853333,4.456620,55268400
2006-04-21,4.868333,4.888333,4.621667,4.678333,4.295925,77001600
2006-04-24,4.708333,4.868333,4.625000,4.821667,4.427544,67684800
2006-04-25,4.766667,4.830000,4.683333,4.818333,4.424481,71976600
2006-04-26,4.836667,4.910000,4.733333,4.785000,4.393873,33052800
2006-04-27,4.766667,4.906667,4.663333,4.861667,4.464274,46296600
2006-04-28,4.865000,4.931667,4.823333,4.870000,4.471926,28473600
2006-05-01,4.903333,5.245000,4.903333,5.150000,4.729038,90247200
2006-05-02,5.188333,5.250000,5.055000,5.143333,4.722916,53970000
2006-05-03,5.085000,5.233333,5.080000,5.176667,4.753527,37811400
2006-05-04,5.075000,5.200000,5.048333,5.143333,4.722916,51112800
2006-05-05,5.170000,5.231667,5.098333,5.213333,4.787195,33818400
2006-05-08,5.200000,5.313333,5.141667,5.190000,4.765769,50362200
2006-05-09,5.183333,5.210000,5.025000,5.031667,4.620377,56164800
2006-05-10,4.971667,5.030000,4.870000,4.920000,4.517838,75326400
2006-05-11,4.970000,5.016667,4.706667,4.745000,4.357144,120111000
2006-05-12,4.631667,4.655000,4.290000,4.388333,4.029630,156817200
2006-05-15,4.380000,4.490000,4.341667,4.451667,4.087788,55338000
2006-05-16,4.476667,4.478333,4.306667,4.335000,3.980655,49753200
2006-05-17,4.320000,4.345000,4.083333,4.160000,3.819961,84107400
2006-05-18,4.193333,4.233333,3.966667,3.971667,3.647022,68673000
2006-05-19,4.008333,4.150000,3.968333,4.055000,3.723543,93280800
2006-05-22,4.033333,4.041667,3.890000,4.000000,3.673040,73488600
2006-05-23,4.083333,4.178333,3.940000,3.956667,3.633248,53231400
2006-05-24,3.991667,4.126667,3.901667,4.008333,3.680692,57952200
2006-05-25,4.083333,4.143333,3.965000,3.986667,3.660795,42366600
2006-05-26,4.001667,4.028333,3.953333,3.995000,3.668448,29464200
2006-05-30,4.001667,4.003333,3.826667,3.828333,3.515404,44878800
2006-05-31,3.880000,3.916667,3.806667,3.830000,3.516935,59842200
2006-06-01,3.873333,4.030000,3.813333,4.030000,3.700588,53712600
2006-06-02,4.095000,4.115000,3.931667,3.971667,3.647022,67371000
2006-06-05,3.950000,4.023333,3.793333,3.805000,3.493978,58105200
2006-06-06,3.853333,3.856667,3.600000,3.703333,3.400621,82413000
2006-06-07,3.743333,3.750000,3.608333,3.636667,3.339405,56538000
2006-06-08,3.595000,3.641667,3.426667,3.570000,3.278188,73057200
2006-06-09,3.616667,3.678333,3.528333,3.558333,3.267474,43382400
2006-06-12,3.496667,3.543333,3.341667,3.361667,3.086884,46323000
2006-06-13,3.360000,3.428333,3.278333,3.310000,3.039440,53254800
2006-06-14,3.330000,3.416667,3.295000,3.406667,3.128205,48049200
2006-06-15,3.531667,3.716667,3.503333,3.705000,3.402153,83733600
2006-06-16,3.680000,3.690000,3.575000,3.610000,3.314918,50344800
2006-06-19,3.650000,3.668333,3.493333,3.501667,3.215439,38804400
2006-06-20,3.405000,3.525000,3.391667,3.446667,3.164935,53581800
2006-06-21,3.431667,3.540000,3.431667,3.485000,3.200135,44117400
2006-06-22,3.523333,3.533333,3.360000,3.383333,3.106778,53233800
2006-06-23,3.376667,3.455000,3.345000,3.385000,3.108310,33520200
2006-06-26,3.380000,3.416667,3.336667,3.353333,3.079231,28173600
2006-06-27,3.373333,3.376667,3.201667,3.246667,2.981284,60851400
2006-06-28,3.271667,3.480000,3.186667,3.426667,3.146571,83337600
2006-06-29,3.333333,3.581667,3.321667,3.581667,3.288901,68766600
2006-06-30,3.616667,3.673333,3.521667,3.548333,3.258291,46824000
2006-07-03,3.630000,3.633333,3.575000,3.600000,3.305735,17469600
2006-07-05,3.543333,3.575000,3.438333,3.438333,3.157283,45970800
2006-07-06,3.438333,3.471667,3.296667,3.331667,3.059336,47063400
2006-07-07,3.355000,3.361667,3.191667,3.228333,2.964448,54123000
2006-07-10,3.236667,3.260000,3.060000,3.088333,2.835892,44992200
2006-07-11,3.078333,3.203333,3.033333,3.191667,2.930779,60058200
2006-07-12,3.180000,3.216667,3.035000,3.038333,2.789979,46103400
2006-07-13,2.991667,3.066667,2.945000,2.960000,2.718049,54058200
2006-07-14,3.015000,3.031667,2.861667,2.945000,2.704275,57214800
2006-07-17,2.931667,3.001667,2.916667,2.968333,2.725701,50280600
